ID,GUID,Model ID,Modified,USN,Tags,Fields,Sort Field
1625910190827,ARG.v+0&(g,1625307584571,1625910190,16,,"Corynebacterium diphtheriae toxin | bowtie/accodition - diphtheria toxin inhibits the elongtation factor 2 by ADP ribosylation&nbsp;<br><br>Grey cotton candy - toxin also causes cell necrosis (grey, tonsillar pseudomembrane formation)&nbsp;<br><br><img src=""paste-5926946841662ae4f53eccb32e8293d055660647.jpg"">",Corynebacterium diphtheriae toxin
1625910238311,e;R$g*(wP;,1625307584571,1625910306,16,,"Diphtheria infection&nbsp; | Think about the bull in the background - can cause 'bull's neck' which is just severe lymphadenoapthy&nbsp;<br><br>Heart cape - can cause cardiac toxicity - like myocarditis, arrhythmia and heart failure&nbsp;<br><br>Guy eating sausages - can cause nerve dmage - in the posterior pharyngeal wall and soft palate&nbsp;<br><br><img src=""paste-5926946841662ae4f53eccb32e8293d055660647.jpg"">",Diphtheria infection 
1625910400011,zu)v9}`P$r,1625307584571,1625910400,16,,"Growing corynebacterium diphtheriae&nbsp; | Cystine tellurite agar - think of the tele in the television of the arena&nbsp;<br><br>Kid laughing - loeffler's medium&nbsp;<br><br><img src=""paste-5926946841662ae4f53eccb32e8293d055660647.jpg"">",Growing corynebacterium diphtheriae 
1625910492414,P5w%iOFF_7,1625307584571,1625910492,16,,"Prevention of Corynebacterium diphtheriae&nbsp; | Toxoid vaccine in developed countries and has the inactivated diphtheria exotoxin (given with the tetanus toxoid and pertussis)&nbsp;<br><br>injecting the bull&nbsp;<br><br><img src=""paste-5926946841662ae4f53eccb32e8293d055660647.jpg"">",Prevention of Corynebacterium diphtheriae 
1625910644179,Nh?[PeHB>0,1625307584571,1625910644,16,,"Listeria monocytogenes features&nbsp; | Santa's LIST&nbsp;<br><br>Gram positive&nbsp;<br>Beta haemolytic bulb at the top of the christmas tree&nbsp;<br>Purple chrismtas lights falling off - tumbling motility&nbsp;<br>Cat under hte table - catalase positive&nbsp;<br>Rocket - rocket tails allows movement between host cells&nbsp;<br><br><img src=""paste-1231311d245e8e520376b2f001dec0e4f185f9d4.jpg"">",Listeria monocytogenes features 
1625910722334,v8({[gx%q<,1625307584571,1625910722,16,,"Temperature listeria can grow&nbsp; | Think of the icicles that are there at christmas time - can grow in temperatures of 0 degrees&nbsp;<br><br><img src=""paste-1231311d245e8e520376b2f001dec0e4f185f9d4.jpg"">",Temperature listeria can grow 
1625910779680,ufKzJgmo1=,1625307584571,1625910779,16,,"Source of listeria monocytogenes? | Think about Santa looking at the milk - associated with dairy products milk, soft cheese and ice cream&nbsp;<br><br><img src=""paste-1231311d245e8e520376b2f001dec0e4f185f9d4.jpg"">",Source of listeria monocytogenes?
1625910837346,FX39ICVz]_,1625307584571,1625910885,16,,"Infection with listeria monocytogenes&nbsp; | Listeriosis is significantly higher in pregnant women&nbsp;<br><br>Kid in a helmet - third most common cause of neonatal meningitis&nbsp;<br><br>Also santa scratching his head - meningitis in over 60 year olds&nbsp;<br><br><img src=""paste-1231311d245e8e520376b2f001dec0e4f185f9d4.jpg"">",Infection with listeria monocytogenes 
1625910858296,1vL<.x!e%,1625307584571,1625910858,16,,"Treatment for Listeria monocytogenes&nbsp; | Christmas time - someone has received an amp for their present&nbsp;<br><br>Ampicillin&nbsp;<br><br><img src=""paste-1231311d245e8e520376b2f001dec0e4f185f9d4.jpg"">",Treatment for Listeria monocytogenes 
1625911007380,wQw6D!iKzK,1625307584571,1625911007,16,,"Actinomyces israelii features | Israeli soldier&nbsp;<br>Gram positive - since purple hues&nbsp;<br>Branching tree - filamentous bacilii&nbsp;<br>Gas mask - since he is a soldier - so obligate anaerobe&nbsp;<br><br><img src=""paste-da981fc795334af86c1f6a610d967a1ffb3962e1.jpg"">",Actinomyces israelii features
1625911041400,haY>kYM^Oo,1625307584571,1625911041,16,,"Usual location of actinomyces Israelii | Part of the normal oral flora and can cause cervicofacial disease following trauma (including dental procedures)&nbsp;<br><br><img src=""paste-da981fc795334af86c1f6a610d967a1ffb3962e1.jpg"">",Usual location of actinomyces Israelii
1625911128400,p*/x7$Dw]},1625307584571,1625911128,16,,"Infection with actinomyces israelii | Cervicofacial disease with firm abscesses that form cutaneous skin tracts (think of the storm drain)&nbsp;<br><br>Yellow rocks - sulfur granules&nbsp;<br><br><img src=""paste-da981fc795334af86c1f6a610d967a1ffb3962e1.jpg"">",Infection with actinomyces israelii
1625911163914,AT*T@yR7Uc,1625307584571,1625911163,16,,"Treatment for actinomyces israelii&nbsp; | This israeli soldier is writing to someone with a pencil - penicillin G&nbsp;<br><br><img src=""paste-da981fc795334af86c1f6a610d967a1ffb3962e1.jpg"">",Treatment for actinomyces israelii 
1625911408431,gV=IMS>Xiy,1625307584571,1625911408,16,,"Nocardia asteroides features&nbsp; | Gram positive&nbsp;<br>Purple hues - gram positive filamentous bacilli&nbsp;<br>Branching tree - branching bacilli&nbsp;<br>Bellow - obligate aerobe&nbsp;<br>Tassels - acid fast due to mycolic acid in the cell membrane and acid fast bacteria are detected using carbol fuchsin stain (pink gun)&nbsp;<br>Catalase positive&nbsp;<br>Urease positive&nbsp;<br><br><img src=""paste-0a3536e0277548c9417fd5a0b8e28d2ec47e8a9c.jpg"">",Nocardia asteroides features 
1625911435684,PQ+SoM`!(H,1625307584571,1625911435,16,,"Nocardia asteroides typically affects which patients&nbsp; | Immunocompromised patients - hence the cane&nbsp;<br><br><img src=""paste-0a3536e0277548c9417fd5a0b8e28d2ec47e8a9c.jpg"">",Nocardia asteroides typically affects which patients 
1625911528969,Lm/~#r}=ET,1625307584571,1625911528,16,,"Infection with nocardia asteroides&nbsp; | Badge near the lungs - infilrates and nodules in the lungs<br><br>Coughing - can cause pneumonia like symptoms&nbsp;&nbsp;<br><br>Tuberculosis cactus - lesions can often be misdiagnosed as tb&nbsp;<br><br>Guy shoots the bullet through hat - abscesses in brain&nbsp;<br><br><img src=""paste-0a3536e0277548c9417fd5a0b8e28d2ec47e8a9c.jpg""><br>",Infection with nocardia asteroides 
1625911655116,k08b)l5Chp,1625307584571,1625911655,16,,"Cutaneous nocardiosis | The guy wearing the cow patterned trousers from direct inoculation of bacteria&nbsp;<br><br><img src=""paste-0a3536e0277548c9417fd5a0b8e28d2ec47e8a9c.jpg"">&nbsp;",Cutaneous nocardiosis
1625911682368,hvI41Mx7Xl,1625307584571,1625911682,16,,"Treatment for nocardia asteroides&nbsp; | Eggs - contain sulphur which stinks&nbsp;<br><br>Think sulfonamides&nbsp;<br><br><img src=""paste-0a3536e0277548c9417fd5a0b8e28d2ec47e8a9c.jpg"">",Treatment for nocardia asteroides 
1625945182609,xO[sU+x&HV,1625307584571,1625945182,17,,"Neisseria features in general&nbsp; | Think of the noir series&nbsp;<br>Gram negative - red poster&nbsp;<br>Handcuffs - diplococci&nbsp;<br>Blue ring - oxidase positive&nbsp;<br><br><img src=""paste-7662691d7c89c5373af072b7016f4da4aa99de65.jpg"">",Neisseria features in general 
1625945218455,w*#5+Ge.0/,1625307584571,1625945218,17,,"Growth of Neisseria&nbsp; | Detective MAC has a chocolate bar in his hands - since it is grown on chocolate agar&nbsp;<br><br><img src=""paste-7662691d7c89c5373af072b7016f4da4aa99de65.jpg"">",Growth of Neisseria 
1625945302890,jr2IhrR6vS,1625307584571,1625945302,17,,"Specific culturing of Neissiria&nbsp; | Vice City Private Nvestigator&nbsp;<br><br>Vancomycin, polymyxin, nystatin (VPN) in the Thayer Martin agar which inhibits the growth of other microorganisms&nbsp;<br><br><img src=""paste-7662691d7c89c5373af072b7016f4da4aa99de65.jpg"">",Specific culturing of Neissiria 
1625945358105,"AT,A~}/>98",1625307584571,1627035442,77,,"Groups more susceptible to Neisseria infections&nbsp; | Deficiency in the C5-C9 which forms the MAC causes increased susceptibility to the infections&nbsp;<br><br>Lack of terminal complement proteins<br><br><img src=""paste-7662691d7c89c5373af072b7016f4da4aa99de65.jpg"">",Groups more susceptible to Neisseria infections 
1625945400738,BgROfRa{F!,1625307584571,1625945400,17,,"Neisseria protease&nbsp; | Have an IgA protease which cleaves the IgA at the hinge region - think of the ace&nbsp;<br><br><img src=""paste-7662691d7c89c5373af072b7016f4da4aa99de65.jpg"">",Neisseria protease 
1625945492316,vRc#$ib7hi,1625307584571,1625945492,17,,"Dimorphism in histoplamsa? | Yeast in the heat, mold in the cold&nbsp;<br><br>Think of the butterfly&nbsp;",Dimorphism in histoplamsa?
1625998613806,mU+5_v2xU~,1625307584571,1625998613,19,,What are the two types of Neisseria? | Neisseria meningitidis and Neisseria gonnorrhoeae&nbsp;,What are the two types of Neisseria?
1625998753237,HLN?WO_fyt,1625307584571,1625998753,19,,"Neisseria meningitidis features&nbsp; | Red walls - think gram negative&nbsp;<br>Set in college - easily spread in close quarters&nbsp;<br>Think about MAC the private detective&nbsp;<br>Encapsulated&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Neisseria meningitidis features 
1625999021821,kPt@y)&57m,1625307584571,1625999021,19,,"Growing Neisseria meningitidis&nbsp; | In MAC the private detective's hands is some malt liquor - can ferment both glucose and maltose&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Growing Neisseria meningitidis 
1625999067555,"L$/f,pVPVm",1625307584571,1625999067,19,,"Transmission of neisseria meningitidis&nbsp; | Through respiratory droplets - think about private MAC carrying a swab&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Transmission of neisseria meningitidis 
1625999158355,A<Fa)CU+ym,1625307584571,1625999158,19,,"Prevention of neisseria meningitidis&nbsp; | Through the conjugate vaccine (has antigens for the polysaccharide capsule) - think about the cases with the syringes in&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Prevention of neisseria meningitidis 
1625999268805,x%$T79qEq$,1625307584571,1625999268,19,,"Which patients are more susceptible to neisseria meningitidis? | Sickle cell patients - since Neisseria meningitidis is encapsulated&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Which patients are more susceptible to neisseria meningitidis?
1625999338005,r#csJ`UK%c,1625307584571,1625999338,19,,"Lipooligosaccharide of Neisseria meningitidis | Burning envelopes (like lipid envelope) - causes sepsis by generating severe inflammatory response&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Lipooligosaccharide of Neisseria meningitidis
1625999401073,"D^mF8Hw?,=",1625307584571,1625999401,19,,"Neisseria meningitidis endotoxins | Increased capillary permeability (think about the sprinklers being set off due to the burning envelopes)&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Neisseria meningitidis endotoxins
1625999487123,rf7mkbWm{|,1625307584571,1625999487,19,,"Infection from Neisseria meningitidis&nbsp; | Haemorrhagic skin lesions (petechiae and purpura) - spotted boxers&nbsp;<br><br>Due to the endotoxins (part of the cell membrane) - can cause increased permeability (hence the sprinklers) but this can lead to hypovolemia and septic shock&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Infection from Neisseria meningitidis 
1625999544875,g=4^n;i~w:,1625307584571,1625999544,19,,"Effect of Neisseria meningitidis on the adrenal glands&nbsp; | Bilateral adrenal haemorrhage - waterhouse-friderichsen syndrome - think of the water tower&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Effect of Neisseria meningitidis on the adrenal glands 
1625999604006,C!ocuj%Ka8,1625307584571,1625999604,19,,"Treatment for Neisseria meningitidis&nbsp; | Firefighter with three axes - ceftriaxone and also the police officer with the gun - rifmapin rifle (given to close contacts prophylatically)&nbsp;<br><br><img src=""paste-1e8b9515ceb960912ba53560afa71c7aa56fa0f6.jpg"">",Treatment for Neisseria meningitidis 
1626088495431,i?S-3M9ZXQ,1625307584571,1626088495,22,,"Neisseria gonorrhoeae features&nbsp; | Gonzo's bar - red so gram negative&nbsp;<br>MAC the detective - so think about all those features&nbsp;<br>STI - flirting with the lady&nbsp;<br>Facultive intracellular in PMN - red cushions in the fancy chairs&nbsp;<br><br><img src=""paste-38908d7b4af9cb1b516a091bc5dbd3d1c0aa9e5d.jpg""><br><br>",Neisseria gonorrhoeae features 
1626088545240,s=XNZ;j;cK,1625307584571,1626088545,22,,"Difference between Neisseria meningitidis and gonorrhoeae? | Think about the broken glass in Neisseria gonorrhoea - not encapsulated&nbsp;<br><br>While the evidence in meningitidis is encapsulated&nbsp;<br><br><img src=""paste-38908d7b4af9cb1b516a091bc5dbd3d1c0aa9e5d.jpg"">",Difference between Neisseria meningitidis and gonorrhoeae?
1626088636655,l^`]>wUwr8,1625307584571,1626088636,22,,"Neisseria gonorrhoeae infection | PID in women - chandelier (alight so think inflammed)&nbsp;<br><br>Fitz-Hugh Curtis syndrome - inflammation of peritoneum and/or diaphragm forming violin string adhesions<br><br>Fitz-Hugh Curtis band (hehe)&nbsp;<br><br>Candle wax from the chandelier - causes mucopurulent discharge&nbsp;<br><br><br><img src=""paste-38908d7b4af9cb1b516a091bc5dbd3d1c0aa9e5d.jpg"">",Neisseria gonorrhoeae infection
1626088699187,mr&hscNH*/,1625307584571,1626088699,22,,"Disseminated gonococcal infections&nbsp; | Can cause septic arthritis or polyarthralgias (asymmetrical) - think about the knight that has crashed onto the violin player and cracked their knee&nbsp;<br><br><img src=""paste-38908d7b4af9cb1b516a091bc5dbd3d1c0aa9e5d.jpg"">",Disseminated gonococcal infections 
1626088746835,yND}T>p&r8,1625307584571,1626088746,22,,"Neisseria gonorrhoeae and new borns? | If there is a passage of new born through birth canal that is colonised with Neisseria - can cause conjuncttivae which if untreated can lead to blindness (covering the kids eyes)&nbsp;<br><br><img src=""paste-38908d7b4af9cb1b516a091bc5dbd3d1c0aa9e5d.jpg"">",Neisseria gonorrhoeae and new borns?
1626088807751,okeHnpu1U6,1625307584571,1626088807,22,,"Treatment for Neisseria gonorrhoeae&nbsp; | Three axes found on top of the bar - showing ceftriaxone&nbsp;<br><br>But also clam shell since also treat as if for chlamydia (with azithromycin or doxycycline)&nbsp;<br><br><img src=""paste-38908d7b4af9cb1b516a091bc5dbd3d1c0aa9e5d.jpg"">",Treatment for Neisseria gonorrhoeae 
1626093579897,wg)B7|Vr5z,1625307584571,1626093579,22,,"Klebiella pneumoniae, enterobactee spp, serratia marcescens features&nbsp; | Gram negative - all the dinosaurs are red&nbsp;<br>There is an image of the lungs at the back - can cause pneumonia&nbsp;<br>There is also a urine bag - common cause of UTI&nbsp;<br>Since it takes place in the hospital - common nosocomical pathogens&nbsp;<br><br>Pink milk carton - since they are all lactose fermeting bacteria which grows pink colonies on MacConkey agar&nbsp;<br><br><img src=""paste-5bd905f8750501a0f0580ddb1ce0085d2a565d8d.jpg"">","Klebiella pneumoniae, enterobactee spp, serratia marcescens features "
1626093623391,"ImZmz,}XeT",1625307584571,1626093623,22,,"Specific features of serratia marcescens&nbsp; | It is the red triceratops - produces a distinct red pigment&nbsp;<br><br><img src=""paste-5bd905f8750501a0f0580ddb1ce0085d2a565d8d.jpg"">",Specific features of serratia marcescens 
1626093813274,nXgG(NqswW,1625307584571,1626093915,22,,"Klebsiella pneumoniae features&nbsp; | So Klebsiella is the ankylosaurus with the Kleb tail. This tail is known as the A tail - and is common in Alcoholics which can lead to Absecesses and Aspiration pneumonia&nbsp;<br><br>Spikes on the dinosaur - represents polysaccharide capsule<br><br>Next to jelly - sputum is like currant jelly sputum<br><br>Urease positive - the guy is cleaning the ankylosaurus&nbsp;<br><br><img src=""paste-5bd905f8750501a0f0580ddb1ce0085d2a565d8d.jpg"">&nbsp;<br>",Klebsiella pneumoniae features 
1626093861277,vazFikRxXd,1625307584571,1626093861,22,,"Chest X-ray in Klebsiella pneumoniae&nbsp; | Very similar to those in tuberculosis for the Klebsiella pneumoniae infections&nbsp;<br><br><img src=""paste-5bd905f8750501a0f0580ddb1ce0085d2a565d8d.jpg"">",Chest X-ray in Klebsiella pneumoniae 
1626269713184,oqv{SFf@R%,1625307584571,1626269713,33,,"Salmonella enteritidis and typhi features&nbsp; | Red hues - gram negative&nbsp;<br>Fish is in a glass capsule - encapsulated<br>Cheeky lemon with the fish - acid labile&nbsp;&nbsp;<br><br><img src=""paste-f2c41068ddef151391000359958555ba90a68771.jpg"">",Salmonella enteritidis and typhi features 
1626269752296,N;>*a3_9cf,1625307584571,1626269752,33,,"Growth of salmonella enteritidis and typhi&nbsp; | Salmon on a black plate - form black colonies of Hektoen enteric agar by producing H2S&nbsp;<br><br><img src=""paste-f2c41068ddef151391000359958555ba90a68771.jpg"">",Growth of salmonella enteritidis and typhi 
